1584553070.862608234,1584553075.465354695,4.60275
1584553075.477791801,1584553079.429818898,3.95203
1584553079.440643932,1584553082.811995772,3.37135
1584553082.823070029,1584553085.313901963,2.49083
1584553085.326328854,1584553088.350381597,3.02405
1584553088.364582904,1584553105.427546532,17.06296
1584553105.460078779,1584553109.290795621,3.83072
1584553109.309210455,1584553119.555020286,10.24581
1584553119.576317524,1584553123.594095834,4.01778
1584553123.611776396,1584553127.379651158,3.76787
1584553127.404497087,1584553131.958485567,4.55399
1584553131.978169777,1584553134.011921864,2.03375
1584553134.022654136,1584553134.862119802,0.83947
1584553134.874215502,1584553142.135391528,7.26118
1584553142.154335015,1584553151.843541338,9.68921
1584553151.863429821,1584553160.559435270,8.69601
1584553160.578180423,1584553165.573087215,4.99491
1584553165.585111386,1584553168.061885965,2.47677
1584553168.073019915,1584553180.878111743,12.80509
1584553180.928154785,1584553184.538361898,3.61021
1584553184.547749162,1584553194.772540164,10.22479
1584553194.782803349,1584553198.793073738,4.01027
1584553198.802837201,1584553201.245891454,2.44305
1584553201.258263782,1584553204.925656005,3.66739
1584553204.938520730,1584553206.952414258,2.01389
1584553206.961409231,1584553207.800834909,0.83943
1584553207.809750739,1584553209.766488078,1.95674
1584553209.777525355,1584553213.023885867,3.24636
1584553213.034940642,1584553214.524306275,1.48937
1584553214.535326769,1584553215.950756035,1.41543
1584553215.963662517,1584553218.320723750,2.35706
1584553218.332003949,1584553231.124253758,12.79225
1584553231.134100055,1584553234.736123925,3.60202
1584553234.745466284,1584553244.975948001,10.23048
1584553244.992273596,1584553249.002699364,4.01043
1584553249.012146980,1584553251.444639397,2.43249
1584553251.457800022,1584553255.027640323,3.56984
1584553255.040431557,1584553257.056541822,2.01611
1584553257.065570247,1584553257.907544958,0.84197
1584553257.916664454,1584553259.851729395,1.93507
1584553259.864345847,1584553263.274583787,3.41024
1584553263.289723349,1584553264.885348930,1.59563
1584553264.896792002,1584553266.623520031,1.72673
1584553266.635191218,1584553268.532142895,1.89695
1584553268.543156747,1584553281.337695930,12.79454
1584553281.350500395,1584553284.955239867,3.60474
1584553284.967553891,1584553295.195298888,10.22775
1584553295.205805139,1584553299.214563682,4.00876
1584553299.224341218,1584553301.807792041,2.58345
1584553301.820273093,1584553305.494859292,3.67459
1584553305.508084410,1584553307.524514839,2.01643
1584553307.533532397,1584553308.373781459,0.84025
1584553308.382765203,1584553310.138429543,1.75566
1584553310.149423005,1584553313.418133354,3.26871
1584553313.429222055,1584553315.139995310,1.71077
1584553315.151284736,1584553316.988200375,1.83692
1584553316.999249952,1584553319.043484790,2.04423
1584553319.055604597,1584553331.895729728,12.84013
1584553331.905159574,1584553335.516726318,3.61157
1584553335.527525655,1584553345.751740344,10.22421
1584553345.761308108,1584553349.772763994,4.01146
1584553349.781985128,1584553352.379584716,2.59760
1584553352.391910617,1584553356.021607382,3.62970
1584553356.034991230,1584553358.054051261,2.01906
1584553358.062980890,1584553358.902530693,0.83955
1584553358.911495749,1584553360.451451216,1.53996
1584553360.462706186,1584553363.384161087,2.92145
1584553363.394916181,1584553364.818871083,1.42395
1584553364.829788064,1584553366.357002981,1.52722
1584553366.371891405,1584553368.349347006,1.97746
1584553368.362472663,1584553381.168277566,12.80580
1584553381.177659969,1584553384.799357038,3.62170
1584553384.809045293,1584553395.170900345,10.36186
1584553395.198868677,1584553399.216577742,4.01771
1584553399.228008317,1584553401.686902219,2.45889
1584553401.700422762,1584553405.372999688,3.67258
1584553405.391613817,1584553407.412659149,2.02105
