1584553180.246369993,1584553189.654736712,9.40837
1584553189.664831927,1584553195.064585627,5.39975
1584553195.077282340,1584553199.826858025,4.74958
1584553199.840365316,1584553211.346302767,11.50594
1584553211.359747000,1584553228.530605493,17.17086
1584553228.544762791,1584553253.671670276,25.12691
1584553253.687177292,1584553258.118028945,4.43085
1584553258.135825116,1584553267.728485210,9.59266
1584553267.743374614,1584553271.433168241,3.68979
1584553271.450130899,1584553274.312473052,2.86234
1584553274.323344032,1584553278.195797974,3.87245
1584553278.214424112,1584553280.223562750,2.00914
1584553280.237281586,1584553281.085161799,0.84788
1584553281.099406189,1584553292.590788945,11.49138
1584553292.604529396,1584553297.971817176,5.36729
1584553297.985983967,1584553302.971875789,4.98589
1584553302.982746931,1584553305.784100036,2.80135
1584553305.798316737,1584553309.286098583,3.48778
1584553309.299167015,1584553321.452176470,12.15301
1584553321.464265907,1584553325.033876608,3.56961
1584553325.044944451,1584553334.630871100,9.58593
1584553334.648044082,1584553338.329234048,3.68119
1584553338.342442077,1584553340.980487049,2.63805
1584553340.990651891,1584553344.907035679,3.91638
1584553344.942230624,1584553346.934348844,1.99212
1584553346.945993397,1584553347.786165353,0.84017
1584553347.796534261,1584553349.959611947,2.16308
1584553349.970208431,1584553353.364481988,3.39427
1584553353.374091353,1584553355.226592981,1.85250
1584553355.237068060,1584553357.323907404,2.08684
1584553357.335221497,1584553359.718042268,2.38282
1584553359.728840378,1584553371.933124364,12.20428
1584553371.947122644,1584553375.526052275,3.57893
1584553375.539154004,1584553385.105387809,9.56623
1584553385.118581083,1584553388.801614115,3.68303
1584553388.814236998,1584553391.440371178,2.62613
1584553391.453721219,1584553395.277712337,3.82399
1584553395.295450173,1584553397.278192704,1.98274
1584553397.289336831,1584553398.126422539,0.83709
1584553398.137220521,1584553400.314370622,2.17715
1584553400.326411651,1584553403.605247039,3.27884
1584553403.619092764,1584553405.731296846,2.11220
1584553405.746079404,1584553407.751716703,2.00564
1584553407.761959387,1584553410.383195763,2.62124
1584553410.394539325,1584553422.532868107,12.13833
1584553422.546783377,1584553426.138430204,3.59165
1584553426.149705052,1584553435.851347095,9.70164
1584553435.863918242,1584553439.544595348,3.68068
1584553439.554559091,1584553442.329271121,2.77471
1584553442.341735466,1584553446.403554682,4.06182
1584553446.414968116,1584553448.400077652,1.98511
1584553448.412172379,1584553449.245367544,0.83320
1584553449.258473340,1584553451.269314281,2.01084
1584553451.281557029,1584553454.558369075,3.27681
1584553454.570439706,1584553456.650831435,2.08039
1584553456.660949292,1584553459.000195642,2.33925
1584553459.013202448,1584553461.557736132,2.54453
1584553461.567078974,1584553473.711126801,12.14405
1584553473.722801743,1584553477.286435591,3.56363
1584553477.298967328,1584553486.925951292,9.62698
1584553486.939304834,1584553490.662349327,3.72304
1584553490.673010841,1584553493.465682650,2.79267
1584553493.477898382,1584553497.215665676,3.73777
1584553497.228506371,1584553499.214860117,1.98635
1584553499.224142741,1584553500.063527246,0.83938
1584553500.076161930,1584553502.096034455,2.01987
1584553502.106762691,1584553505.822467645,3.71570
1584553505.834809219,1584553508.057641542,2.22283
1584553508.068134444,1584553510.096267263,2.02813
1584553510.107770800,1584553512.590110105,2.48234
1584553512.601179497,1584553524.733939608,12.13276
1584553524.754956532,1584553528.330299099,3.57534
1584553528.341958277,1584553537.941252647,9.59929
1584553537.952742103,1584553541.634252130,3.68151
1584553541.646507666,1584553544.535948909,2.88944
1584553544.550499486,1584553548.743351374,4.19285
1584553548.758792239,1584553550.741722525,1.98293
1584553550.752813832,1584553551.590324609,0.83751
1584553551.601130497,1584553553.819867211,2.21874
1584553553.831175831,1584553557.230421689,3.39925
1584553557.244446386,1584553559.352665609,2.10822
1584553559.363211279,1584553561.115450995,1.75224
1584553561.127075713,1584553563.471434491,2.34436
1584553563.480880073,1584553575.640206109,12.15933
1584553575.654733220,1584553579.224743012,3.57001
1584553579.237590687,1584553588.800398628,9.56281
1584553588.814395807,1584553592.502405329,3.68801
1584553592.513476228,1584553595.056601917,2.54313
1584553595.065808661,1584553599.363841469,4.29803
1584553599.396060356,1584553601.386559188,1.99050
1584553601.396674581,1584553602.234060581,0.83739
1584553602.247195397,1584553604.553322498,2.30613
1584553604.564578547,1584553607.902696200,3.33812
1584553607.913020890,1584553609.872208080,1.95919
1584553609.882995976,1584553611.801918733,1.91892
1584553611.812654234,1584553614.140421489,2.32777
1584553614.150974423,1584553626.286050417,12.13508
1584553626.297639517,1584553629.884858353,3.58722
1584553629.896261276,1584553639.508544545,9.61228
1584553639.521344259,1584553643.205362327,3.68402
1584553643.219439997,1584553645.730458774,2.51102
1584553645.740102297,1584553649.904139899,4.16404
1584553649.942849563,1584553651.962825492,2.01998
1584553651.976588210,1584553652.813397331,0.83681
1584553652.822997292,1584553654.722455689,1.89946
1584553654.733674963,1584553658.000650940,3.26698
1584553658.014525153,1584553659.757009882,1.74248
1584553659.766966202,1584553661.631001726,1.86404
1584553661.642477556,1584553664.031171626,2.38869
1584553664.041422209,1584553676.250272632,12.20885
1584553676.261863894,1584553679.860751130,3.59889
1584553679.869633490,1584553689.449714919,9.58008
1584553689.461195519,1584553693.143848854,3.68265
1584553693.155030544,1584553695.786478592,2.63145
1584553695.798419597,1584553699.927500587,4.12908
1584553699.943138333,1584553701.930172192,1.98703
1584553701.943257776,1584553702.785623764,0.84237
1584553702.799200539,1584553704.851234542,2.05203
1584553704.860506082,1584553708.278099269,3.41759
1584553708.293834404,1584553710.618706300,2.32487
1584553710.629464134,1584553712.713887218,2.08442
1584553712.725851926,1584553715.181612009,2.45576
1584553715.193180311,1584553727.379583160,12.18640
1584553727.396986518,1584553730.989631385,3.59264
1584553731.002507124,1584553740.586542026,9.58403
1584553740.596169385,1584553744.330013049,3.73384
1584553744.345719074,1584553746.801240149,2.45552
1584553746.813869424,1584553750.253000456,3.43913
1584553750.267169634,1584553752.259584658,1.99241
1584553752.271873894,1584553753.111016978,0.83914
1584553753.121740611,1584553755.278487686,2.15675
1584553755.289207668,1584553758.690057975,3.40085
1584553758.701885594,1584553760.970763975,2.26888
1584553760.984618948,1584553763.637731233,2.65311
1584553763.649285568,1584553767.460353124,3.81107
1584553767.472868493,1584553779.626714827,12.15385
1584553779.656147013,1584553783.231733601,3.57559
1584553783.242143338,1584553792.826361175,9.58422
1584553792.835414219,1584553796.544047085,3.70863
1584553796.557571748,1584553799.144189713,2.58662
1584553799.154985638,1584553803.018294897,3.86331
1584553803.028656081,1584553805.015779544,1.98712
1584553805.028544464,1584553805.922386685,0.89384
1584553805.932624247,1584553807.746807210,1.81418
1584553807.819417093,1584553810.924185155,3.10477
1584553810.939723232,1584553812.801111829,1.86139
1584553812.811877822,1584553814.654856185,1.84298
1584553814.667251700,1584553817.468003500,2.80075
1584553817.480127206,1584553829.635426497,12.15530
1584553829.648549517,1584553833.222850593,3.57430
1584553833.236890102,1584553842.807182162,9.57029
1584553842.821168218,1584553846.793466561,3.97230
1584553846.805584237,1584553849.202672626,2.39709
1584553849.214745602,1584553853.505708355,4.29096
1584553853.520900513,1584553855.511450478,1.99055
1584553855.524275845,1584553856.373855290,0.84958
1584553856.383878176,1584553858.379402402,1.99552
1584553858.391711060,1584553862.154059201,3.76235
1584553862.165416060,1584553864.258726932,2.09331
1584553864.268288956,1584553866.186580631,1.91829
1584553866.197873452,1584553868.692071776,2.49420
1584553868.702322007,1584553880.841055347,12.13873
1584553880.855123391,1584553884.427047155,3.57192
1584553884.437942793,1584553894.016023557,9.57808
1584553894.027118464,1584553897.706548052,3.67943
1584553897.719574167,1584553900.321329211,2.60175
1584553900.332966617,1584553904.324459686,3.99149
1584553904.339306738,1584553906.335722570,1.99642
1584553906.350149709,1584553907.193116413,0.84297
1584553907.206781680,1584553909.233836726,2.02706
1584553909.244048187,1584553912.879946929,3.63590
1584553912.892733822,1584553915.109932802,2.21720
1584553915.119526165,1584553917.074398001,1.95487
1584553917.086740961,1584553919.637011053,2.55027
1584553919.647638218,1584553931.827866161,12.18023
1584553931.838004006,1584553935.436659450,3.59866
1584553935.451262588,1584553945.093071528,9.64181
1584553945.103885924,1584553948.795485180,3.69160
1584553948.807136212,1584553951.277884985,2.47075
1584553951.288895390,1584553954.839264060,3.55037
1584553954.869057452,1584553956.955815430,2.08676
1584553956.968862123,1584553957.803143923,0.83428
1584553957.813435608,1584553959.956755103,2.14332
1584553959.968296155,1584553963.365938520,3.39764
1584553963.380783456,1584553965.749518392,2.36873
1584553965.787602109,1584553967.742376030,1.95477
1584553967.754030223,1584553970.147164831,2.39313
1584553970.160978296,1584553982.302129087,12.14115
1584553982.312009851,1584553985.883922115,3.57191
1584553985.896690253,1584553995.618532582,9.72184
1584553995.629560376,1584553999.312186118,3.68263
1584553999.322817997,1584554001.734720035,2.41190
1584554001.744075794,1584554005.757897584,4.01382
1584554005.768272172,1584554007.755298961,1.98703
1584554007.767328903,1584554008.603903905,0.83658
1584554008.616508123,1584554010.674525730,2.05802
1584554010.685265189,1584554013.860479503,3.17521
1584554013.870884763,1584554016.025991330,2.15511
1584554016.038159202,1584554018.169517835,2.13136
1584554018.180166026,1584554020.749753079,2.56959
1584554020.758701432,1584554032.971977462,12.21328
1584554032.986181792,1584554036.558361580,3.57218
1584554036.573233918,1584554046.147821973,9.57459
1584554046.160562968,1584554049.853144299,3.69258
1584554049.866404745,1584554052.429115181,2.56271
1584554052.439005064,1584554056.162435677,3.72343
1584554056.172663824,1584554058.214257841,2.04159
1584554058.227429991,1584554059.066895000,0.83946
1584554059.079467019,1584554061.123222053,2.04376
1584554061.135373649,1584554064.596519980,3.46115
1584554064.606219964,1584554066.681697096,2.07548
1584554066.693456220,1584554068.877059781,2.18360
1584554068.887324111,1584554071.155312141,2.26799
1584554071.172975546,1584554083.364286890,12.19131
1584554083.375716816,1584554087.253214464,3.87750
1584554087.267841329,1584554096.863176484,9.59534
1584554096.875187033,1584554100.572510182,3.69732
1584554100.585087852,1584554102.977059498,2.39197
1584554102.987824885,1584554106.645498866,3.65767
