1584553171.203099246,1584553176.210366626,5.00727
1584553176.227613706,1584553180.314809389,4.08720
1584553180.324246579,1584553182.761040383,2.43679
1584553182.775799900,1584553198.608376555,15.83258
1584553198.624491765,1584553208.359061911,9.73457
1584553208.376211598,1584553224.368273415,15.99206
1584553224.386204151,1584553229.558900469,5.17270
1584553229.603883618,1584553239.273083002,9.66920
1584553239.300669646,1584553242.999375084,3.69871
1584553243.027491832,1584553247.066411466,4.03892
1584553247.093315827,1584553251.838525696,4.74521
1584553251.864933629,1584553253.884812437,2.01988
1584553253.905160890,1584553254.757131196,0.85197
1584553254.775090126,1584553261.280899973,6.50581
1584553261.291461441,1584553264.820791863,3.52933
1584553264.831835070,1584553267.482673242,2.65084
1584553267.494288361,1584553270.168257296,2.67397
1584553270.181764006,1584553272.072499861,1.89074
1584553272.082367426,1584553284.117846068,12.03548
1584553284.130319631,1584553287.705291680,3.57497
1584553287.716542767,1584553297.331998591,9.61546
1584553297.341040417,1584553301.090338990,3.74930
1584553301.099503247,1584553303.649943528,2.55044
1584553303.658453532,1584553307.264602426,3.60615
1584553307.278317154,1584553309.252112615,1.97380
1584553309.260922799,1584553310.095053055,0.83413
1584553310.106132795,1584553311.731327106,1.62519
1584553311.740263382,1584553314.828620500,3.08836
1584553314.843821886,1584553316.469494359,1.62567
1584553316.483105658,1584553317.993109920,1.51000
1584553318.002077495,1584553319.851240619,1.84916
1584553319.864358223,1584553331.996160824,12.13180
1584553332.014771974,1584553335.586754247,3.57198
1584553335.600883263,1584553345.172782576,9.57190
1584553345.182579535,1584553348.864859875,3.68228
1584553348.874120654,1584553351.257046939,2.38293
1584553351.265639327,1584553354.976513763,3.71087
1584553354.985242545,1584553356.960579461,1.97534
1584553356.969977379,1584553357.806258326,0.83628
1584553357.819408504,1584553359.301085701,1.48168
1584553359.310162903,1584553362.055069936,2.74491
1584553362.064330642,1584553363.493463082,1.42913
1584553363.501961700,1584553364.778583512,1.27662
1584553364.788291155,1584553366.623158546,1.83487
1584553366.632350246,1584553378.765299636,12.13295
1584553378.775071296,1584553382.345677271,3.57061
1584553382.356023485,1584553391.972015608,9.61599
1584553391.982000995,1584553395.660194101,3.67819
1584553395.693550336,1584553398.031367151,2.33782
1584553398.056997123,1584553401.823836405,3.76684
1584553401.833184055,1584553403.819855670,1.98667
1584553403.829777823,1584553404.663004633,0.83323
1584553404.672235505,1584553406.519461338,1.84723
1584553406.532442788,1584553409.395535804,2.86309
1584553409.406055496,1584553411.040942559,1.63489
1584553411.050538029,1584553412.466225651,1.41569
1584553412.478780696,1584553414.561398873,2.08262
