1584553190.468801324,1584553194.209758742,3.74096
1584553194.218974367,1584553197.892069975,3.67310
1584553197.901709958,1584553200.688918376,2.78721
1584553200.698213228,1584553202.807025841,2.10881
1584553202.816940198,1584553205.355065355,2.53813
1584553205.373741170,1584553221.619353860,16.24561
1584553221.650773542,1584553225.748466227,4.09769
1584553225.777413263,1584553235.396486745,9.61907
1584553235.422848507,1584553239.154566265,3.73172
1584553239.181482309,1584553242.792494116,3.61101
1584553242.819618800,1584553246.986412058,4.16679
1584553247.007971131,1584553249.032458480,2.02449
1584553249.049487744,1584553249.899846358,0.85036
1584553249.909074457,1584553253.098877948,3.18980
1584553253.108815812,1584553260.537161817,7.42835
1584553260.555180418,1584553268.505890274,7.95071
1584553268.525093438,1584553276.321101693,7.79601
1584553276.339448368,1584553281.746284484,5.40684
1584553281.772753650,1584553293.916936583,12.14418
1584553293.929894269,1584553297.513136206,3.58324
1584553297.532144238,1584553307.239743132,9.70760
1584553307.250465360,1584553310.938256214,3.68779
1584553310.949006871,1584553313.367906326,2.41890
1584553313.377904577,1584553316.799368893,3.42146
1584553316.808716289,1584553318.796033211,1.98732
1584553318.805855127,1584553319.639038578,0.83318
1584553319.649096475,1584553321.466712069,1.81762
1584553321.475817496,1584553324.238954334,2.76314
1584553324.248352186,1584553326.015214253,1.76686
1584553326.047289389,1584553327.553481874,1.50619
1584553327.562963288,1584553329.721506926,2.15854
1584553329.730428901,1584553341.895516799,12.16509
1584553341.906902277,1584553345.475861525,3.56896
1584553345.485733454,1584553355.066858349,9.58112
1584553355.076052581,1584553358.750821123,3.67477
1584553358.760374032,1584553361.210218177,2.44984
1584553361.220124405,1584553364.680589034,3.46046
1584553364.693594491,1584553366.760712988,2.06712
1584553366.769395200,1584553367.602327678,0.83293
1584553367.611413995,1584553369.358349445,1.74694
1584553369.368665391,1584553372.176151539,2.80749
1584553372.186347089,1584553373.708209016,1.52186
1584553373.718433624,1584553375.004363925,1.28593
1584553375.013892811,1584553377.158452503,2.14456
1584553377.167230851,1584553389.340778721,12.17355
1584553389.354857096,1584553392.928305042,3.57345
1584553392.942629207,1584553402.514221024,9.57159
1584553402.524678979,1584553406.204469234,3.67979
1584553406.217468432,1584553408.696340889,2.47887
1584553408.706587770,1584553412.346006476,3.63942
1584553412.355040034,1584553414.331745680,1.97671
1584553414.341906928,1584553415.174069183,0.83216
1584553415.183905555,1584553416.619695281,1.43579
1584553416.630956696,1584553419.382072801,2.75112
1584553419.391148026,1584553420.843115183,1.45197
1584553420.852079616,1584553422.346629321,1.49455
1584553422.357085670,1584553424.163444198,1.80636
1584553424.172772318,1584553436.455649436,12.28288
1584553436.464910892,1584553440.062708815,3.59780
1584553440.075244092,1584553449.655983984,9.58074
1584553449.665152950,1584553453.374081155,3.70893
1584553453.383170791,1584553455.798049864,2.41488
1584553455.806667959,1584553459.196444494,3.38978
1584553459.207137930,1584553461.192743224,1.98561
1584553461.201839424,1584553462.035521662,0.83368
1584553462.048527532,1584553463.494010220,1.44548
1584553463.502946042,1584553466.374825603,2.87188
1584553466.384894848,1584553467.871227987,1.48633
1584553467.883252028,1584553469.276698207,1.39345
1584553469.288383341,1584553471.074977756,1.78659
1584553471.084482066,1584553483.277620550,12.19314
1584553483.286956539,1584553486.854750348,3.56779
1584553486.864076353,1584553496.503109200,9.63903
1584553496.512344367,1584553500.196586533,3.68424
1584553500.206279729,1584553502.565645671,2.35937
1584553502.574368915,1584553505.995771479,3.42140
1584553506.005315868,1584553507.982477263,1.97716
1584553507.993393216,1584553508.857714073,0.86432
1584553508.871314679,1584553510.414297879,1.54298
1584553510.423302563,1584553513.084172484,2.66087
1584553513.093434191,1584553514.451282318,1.35785
1584553514.461063713,1584553515.772758799,1.31170
1584553515.781733979,1584553517.724731798,1.94300
1584553517.734231875,1584553529.864070191,12.12984
1584553529.875706808,1584553533.441749395,3.56604
1584553533.452374535,1584553543.076519580,9.62415
1584553543.086699374,1584553546.768196177,3.68150
1584553546.780979229,1584553549.160072848,2.37909
1584553549.170448097,1584553552.606426784,3.43598
1584553552.615815861,1584553554.640183955,2.02437
1584553554.649689691,1584553555.487948199,0.83826
1584553555.497815877,1584553556.898170559,1.40035
1584553556.911882570,1584553559.845721641,2.93384
1584553559.854785914,1584553561.244441716,1.38966
1584553561.253948056,1584553562.561087551,1.30714
1584553562.570543160,1584553564.359894381,1.78935
1584553564.373063433,1584553576.632805878,12.25974
1584553576.664859230,1584553580.241678723,3.57682
1584553580.255302456,1584553589.828121703,9.57282
1584553589.837377198,1584553593.515678806,3.67830
1584553593.526968191,1584553595.904411623,2.37744
1584553595.913523419,1584553599.332351230,3.41883
1584553599.341535006,1584553601.327949156,1.98641
1584553601.338774635,1584553602.171988998,0.83321
1584553602.181135215,1584553603.549383439,1.36825
1584553603.557896965,1584553606.287488834,2.72959
1584553606.296674494,1584553607.818381052,1.52171
1584553607.827670230,1584553609.231019417,1.40335
1584553609.240883997,1584553611.195438267,1.95455
1584553611.209217434,1584553623.450319983,12.24110
1584553623.459322235,1584553627.050207901,3.59089
1584553627.063539883,1584553636.638147973,9.57461
1584553636.647482702,1584553640.335518421,3.68804
1584553640.344674237,1584553642.718419790,2.37375
1584553642.729532108,1584553646.153594385,3.42406
1584553646.163118694,1584553648.141856211,1.97874
1584553648.153419915,1584553648.992760183,0.83934
1584553649.002126344,1584553650.442552412,1.44043
1584553650.451512590,1584553653.176171448,2.72466
1584553653.184935802,1584553654.867175579,1.68224
1584553654.876742805,1584553656.134590664,1.25785
1584553656.145712292,1584553658.062739030,1.91703
1584553658.072477806,1584553670.210313367,12.13784
1584553670.220346154,1584553673.786548897,3.56620
1584553673.795483915,1584553683.421537932,9.62605
1584553683.431810096,1584553687.116463647,3.68465
1584553687.127025774,1584553689.505444290,2.37842
1584553689.514356238,1584553692.947124331,3.43277
1584553692.956403083,1584553694.934546530,1.97814
1584553694.946515017,1584553695.785272290,0.83876
1584553695.794378094,1584553697.673125373,1.87875
1584553697.682285369,1584553700.762064753,3.07978
1584553700.771719755,1584553702.170252353,1.39853
1584553702.179048889,1584553703.612081263,1.43303
1584553703.621296500,1584553705.408240381,1.78694
1584553705.419552543,1584553717.573862686,12.15431
1584553717.585096522,1584553721.166248136,3.58115
1584553721.176052080,1584553730.753332895,9.57728
1584553730.763337100,1584553734.444010001,3.68067
1584553734.459830164,1584553737.011925461,2.55210
1584553737.021237507,1584553740.611587211,3.59035
1584553740.620982537,1584553742.628537758,2.00756
1584553742.639958252,1584553743.496136766,0.85618
